    0.104766255617141729E+00    0.289012018442153940E+01   -0.113354277140120696E+07   -0.599146350544150419E+01    1
    0.125253498554229736E+00    0.299508450031280526E+01   -0.636301468825642136E+06   -0.599396350544151169E+01    1
    0.104870897531509411E+00    0.253924880027771005E+01   -0.624405394533281797E+06   -0.599646350544151474E+01    1
    0.134857273101806646E+00    0.305562624931335458E+01   -0.559591686396215577E+06   -0.599896350544151957E+01    1
    0.142281424999237072E+00    0.308295956850051889E+01   -0.508367250013339974E+06   -0.600146350544151552E+01    1
    0.118563842773437511E+00    0.268120489120483407E+01   -0.449613878678292327E+06   -0.600396350544151858E+01    1
    0.148756664991378795E+00    0.300298002958297738E+01   -0.394226739759777964E+06   -0.600646350544151630E+01    1
    0.135826170444488525E+00    0.284149191379547128E+01   -0.370696083372955793E+06   -0.600896350544152469E+01    1
    0.102904939651489266E+00    0.219865707159042367E+01   -0.362807260054696002E+06   -0.601146350544151886E+01    1
    0.122438347339630133E+00    0.259841994047164926E+01   -0.335068444219539058E+06   -0.601396350544150859E+01    1
    0.157251644134521473E+00    0.296986833810806283E+01   -0.326150482837638352E+06   -0.601646350544151520E+01    1
    0.125699019432067877E+00    0.262333748340606698E+01   -0.316572343118035584E+06   -0.601896350544151559E+01    1
    0.166538614034652699E+00    0.298276171684265146E+01   -0.297942950863914099E+06   -0.602146350544152753E+01    1
    0.135803723335266108E+00    0.266848907470703134E+01   -0.261776807081944426E+06   -0.602396350544153325E+01    1
    0.246898430585861195E+00    0.304741994142532358E+01   -0.199092670160295616E+06   -0.602646350544152298E+01    1
    0.208112788200378429E+00    0.293064299821853647E+01   -0.185168672528993135E+06   -0.602896350544150561E+01    1
    0.111632901430130008E+00    0.200663933753967294E+01   -0.153674393976242398E+06   -0.603146350544150955E+01    1
    0.118766200542449962E+00    0.215637365579605111E+01   -0.151827090899388626E+06   -0.603396350544152682E+01    1
    0.273747259378433250E+00    0.295122090578079233E+01   -0.141730446261774719E+06   -0.603646350544153165E+01    1
    0.299764043092727639E+00    0.297016427516937265E+01   -0.136729765502398426E+06   -0.603896350544152227E+01    1
    0.294869947433471669E+00    0.296298292875289926E+01   -0.136188323620526848E+06   -0.604146350544151556E+01    1
    0.206885665655136108E+00    0.280292907953262338E+01   -0.135547493233121233E+06   -0.604396350544152039E+01    1
    0.199946337938308710E+00    0.277726069688797006E+01   -0.133826030780624424E+06   -0.604646350544152966E+01    1
    0.316364473104476907E+00    0.296723923683166513E+01   -0.129389920653970010E+06   -0.604896350544152206E+01    1
    0.448980242013931274E+00    0.306411597728729257E+01   -0.129188095978901518E+06   -0.605146350544152156E+01    1
    0.109425365924835205E+00    0.186019859313964853E+01   -0.127687226675560611E+06   -0.605396350544152995E+01    1
    0.299815696477889970E+00    0.105288958549499517E+00   -0.127675745842270713E+06   -0.605646350544151790E+01    1
    0.279884040355682373E+00    0.113174653053283697E+00   -0.127566203869757854E+06   -0.605896350544151829E+01    1
    0.580612593889236472E+00    0.129958486557006841E+00   -0.127463026152016726E+06   -0.606146350544153112E+01    1
    0.618339675664901667E+00    0.133521711826324468E+00   -0.127429137154449796E+06   -0.606396350544153950E+01    1
    0.781788843870162897E+00    0.145130312442779547E+00   -0.127329774821709943E+06   -0.606646350544153368E+01    1
    0.337803006172180176E+00    0.131844615936279302E+00   -0.127329628118573921E+06   -0.606896350544153407E+01    1
    0.799587106704711892E+00    0.153728401660919195E+00   -0.127215539699351997E+06   -0.607146350544153712E+01    1
    0.182408970594406139E+00    0.150657987594604498E+00   -0.126893594674052540E+06   -0.607396350544151886E+01    1
    0.445246970653533913E+00    0.167098677158355718E+00   -0.126813887263413271E+06   -0.607646350544150149E+01    1
    0.579792606830596857E+00    0.176182961463928228E+00   -0.126742959126394213E+06   -0.607896350544150277E+01    1
    0.605622553825378329E+00    0.178441560268402105E+00   -0.126719404860969531E+06   -0.608146350544151737E+01    1
    0.662963569164276012E+00    0.202543711662292486E+00   -0.126304832684433117E+06   -0.608396350544153197E+01    1
    0.570052814483642534E+00    0.198785042762756353E+00   -0.126304711139935054E+06   -0.608646350544153236E+01    1
    0.163704270124435447E+00    0.181234812736511236E+00   -0.126227318079223609E+06   -0.608896350544152032E+01    1
    0.715718907117843584E+00    0.211431121826171881E+00   -0.126167847375636717E+06   -0.609146350544151804E+01    1
    0.186298120021820057E+00    0.197807466983795172E+00   -0.125870359580257573E+06   -0.609396350544151844E+01    1
    0.302417099475860596E+00    0.294207385778427133E+01   -0.125848063316671076E+06   -0.609646350544151083E+01    1
    0.117251145839691165E+00    0.201456165313720709E+00   -0.125639087270534161E+06   -0.609896350544150234E+01    1
    0.133521586656570435E+00    0.205297446250915533E+00   -0.125572451236170033E+06   -0.610146350544149918E+01    1
    0.565651845932006792E+00    0.241124248504638677E+00   -0.125352931217213278E+06   -0.610396350544150579E+01    1
    0.315158504247665394E+00    0.229094362258911138E+00   -0.125294402258759888E+06   -0.610646350544152394E+01    1
    0.414048075675964355E+00    0.236899948120117193E+00   -0.125251270126864532E+06   -0.610896350544153233E+01    1
    0.679214942455291681E+00    0.252150988578796365E+00   -0.125220868481041412E+06   -0.611146350544151318E+01    1
    0.411435908079147317E+00    0.240127003192901617E+00   -0.125163410851548135E+06   -0.611396350544150202E+01    1
    0.469836819171905451E+00    0.244664406776428228E+00   -0.125133969031829940E+06   -0.611646350544151840E+01    1
    0.142318224906921392E+00    0.233639991283416754E+00   -0.124792589377413242E+06   -0.611896350544151613E+01    1
    0.585889458656311035E+00    0.268799281120300271E+00   -0.124667973816765749E+06   -0.612146350544151030E+01    1
    0.202407634258270269E+00    0.275824383497238168E+01   -0.124583815004622302E+06   -0.612396350544150803E+01    1
    0.435644364356994607E+00    0.292111611366271950E+00   -0.123715378914839443E+06   -0.612646350544151108E+01    1
    0.363684982061386108E+00    0.288131570816040017E+00   -0.123673404720925872E+06   -0.612896350544151858E+01    1
    0.116147983074188235E+00    0.267045652866363503E+00   -0.123637504070813389E+06   -0.613146350544150476E+01    1
    0.701107633113861040E+00    0.316193735599517800E+00   -0.123501892943522660E+06   -0.613396350544150160E+01    1
    0.678853785991668679E+00    0.314958488941192605E+00   -0.123498941432445878E+06   -0.613646350544149932E+01    1
    0.344779926538467396E+00    0.296101129055023171E+00   -0.123365099175600772E+06   -0.613896350544150327E+01    1
    0.104907780885696411E+00    0.278689837455749490E+00   -0.123201443911918861E+06   -0.614146350544151343E+01    1
    0.718852615356445290E+00    0.334567224979400613E+00   -0.122966855731427859E+06   -0.614396350544152714E+01    1
    0.410423284769058205E+00    0.326720869541168191E+00   -0.122500793817380036E+06   -0.614646350544152309E+01    1
    0.470494461059570268E+00    0.332933938503265359E+00   -0.122450412143747002E+06   -0.614896350544151282E+01    1
    0.419870722293853693E+00    0.338319277763366677E+00   -0.122114157308709910E+06   -0.615146350544152742E+01    1
    0.183738899230957042E+00    0.317169523239135720E+00   -0.122056665589949596E+06   -0.615396350544151360E+01    1
    0.179704052209854137E+00    0.333441054821014382E+00   -0.121387635746824584E+06   -0.615646350544150067E+01    1
    0.263680064678192161E+00    0.347362792491912820E+00   -0.121203132212859520E+06   -0.615896350544150195E+01    1
    0.395181781053543069E+00    0.360988593101501443E+00   -0.121179318306434929E+06   -0.616146350544151922E+01    1
    0.553713822364807151E+00    0.376373744010925271E+00   -0.121111034089181048E+06   -0.616396350544152849E+01    1
    0.248230654001235951E+00    0.349536991119384743E+00   -0.121047176576723272E+06   -0.616646350544150668E+01    1
    0.460185354948043801E+00    0.378420448303222634E+00   -0.120725982804144325E+06   -0.616896350544149996E+01    1
    0.598570489883422874E+00    0.404416596889495827E+00   -0.120167917118644240E+06   -0.617146350544152167E+01    1
    0.314472156763076771E+00    0.381298100948333718E+00   -0.120016861853161477E+06   -0.617396350544153449E+01    1
    0.254798144102096558E+00    0.383660411834716775E+00   -0.119618627552864113E+06   -0.617646350544151179E+01    1
    0.143227207660675038E+00    0.371735131740570046E+00   -0.119516712603117950E+06   -0.617896350544150152E+01    1
    0.204353648424148548E+00    0.399759924411773659E+00   -0.118584035602973061E+06   -0.618146350544150103E+01    1
    0.212959027290344216E+00    0.405185496807098366E+00   -0.118379313515232192E+06   -0.618396350544151829E+01    1
