    0.362169443893745946E+00    0.212695434297732522E+01   -0.563859016239873199E+03
    0.354048461109474077E+00    0.211532200850104601E+01   -0.563840437872666030E+03
    0.351655996352468136E+00    0.211910002636096451E+01   -0.563839040282693759E+03
    0.361137800465345493E+00    0.212045355812003544E+01   -0.563836889071346491E+03
    0.355017458035039923E+00    0.212635641160600075E+01   -0.563749214812914488E+03
    0.358310846246874593E+00    0.216561422517746260E+01   -0.563746232235167554E+03
    0.352172556866530595E+00    0.212145464112118720E+01   -0.563650001530794270E+03
    0.355252458207751198E+00    0.211550974414187420E+01   -0.563647404725914953E+03
    0.359166518174593330E+00    0.212857413004854168E+01   -0.563640813574243793E+03
    0.357335801029002198E+00    0.216488618901748886E+01   -0.563620637891655178E+03
    0.352525440577085458E+00    0.212238872694446767E+01   -0.563611393770830318E+03
    0.362107332266387916E+00    0.212329273441710464E+01   -0.563608205120776688E+03
    0.362178561415820499E+00    0.212366268496682853E+01   -0.563599143135347617E+03
    0.354606180102169488E+00    0.211552795124041859E+01   -0.563553647050415179E+03
    0.359824185011281328E+00    0.212846672043576390E+01   -0.563532956793209678E+03
    0.359136951364158352E+00    0.211800693223629732E+01   -0.563500135418540822E+03
    0.352214220434701408E+00    0.211720764582882870E+01   -0.563499714796334274E+03
    0.362212865848772658E+00    0.212452536346455334E+01   -0.563481409121525417E+03
    0.359335651340393247E+00    0.211825858474038631E+01   -0.563459387634362770E+03
    0.352428909153862491E+00    0.212188096087007017E+01   -0.563455398225048384E+03
    0.352624514850929049E+00    0.211658660309226132E+01   -0.563445866513820306E+03
    0.358285984368060029E+00    0.216583286323365964E+01   -0.563445060478708456E+03
    0.357713512018337343E+00    0.216532416166933483E+01   -0.563442599191741010E+03
    0.361821115018885919E+00    0.212263412062998702E+01   -0.563436842716769092E+03
    0.361581307881339575E+00    0.212194695730352834E+01   -0.563432562072509995E+03
    0.361689336525480076E+00    0.212225809865417681E+01   -0.563423463978674476E+03
    0.360365556162471568E+00    0.211962567492508791E+01   -0.563420933614762362E+03
    0.352762420077248118E+00    0.212267396858670754E+01   -0.563418195780536507E+03
    0.353540071196056127E+00    0.212415213020334859E+01   -0.563411893857901418E+03
    0.352125502502563914E+00    0.211768279497517975E+01   -0.563408209146531703E+03
    0.362137428059584043E+00    0.212427349797507103E+01   -0.563402971246163702E+03
    0.361812357060645073E+00    0.212268409885007969E+01   -0.563399904060666017E+03
    0.352678291902878915E+00    0.211662234524308834E+01   -0.563377171523972947E+03
    0.359523312897859770E+00    0.211855322113145883E+01   -0.563369746172132295E+03
    0.362062825526406118E+00    0.212575980757616101E+01   -0.563340837434599393E+03
    0.362114479460346139E+00    0.212504494011143708E+01   -0.563325629670908029E+03
    0.361224632887746200E+00    0.212128647431295780E+01   -0.563312469750719288E+03
    0.354373521224633059E+00    0.211577093163853736E+01   -0.563296993652183005E+03
    0.360284822808408456E+00    0.212812708440738874E+01   -0.563295585103186909E+03
    0.352060887265621902E+00    0.211846415598799753E+01   -0.563293259410751716E+03
    0.357654705480737078E+00    0.216540411975439406E+01   -0.563284580584916512E+03
    0.353243301506398266E+00    0.211620692097399576E+01   -0.563280861737289456E+03
    0.352727607561351464E+00    0.212232060185104610E+01   -0.563237048308929502E+03
    0.353907711179500262E+00    0.212453346202847593E+01   -0.563230354751104187E+03
    0.352719195597190560E+00    0.211680374172409058E+01   -0.563225652022023951E+03
    0.352306578237040702E+00    0.211778877250348208E+01   -0.563160753402680029E+03
    0.356613420277068549E+00    0.216480533508647621E+01   -0.563121962762663088E+03
    0.360258375497439332E+00    0.211978152755249694E+01   -0.563119861648624237E+03
    0.356185848477553968E+00    0.216458213469481953E+01   -0.563114203135504113E+03
    0.352265668403402232E+00    0.211813223200262390E+01   -0.563105275265820751E+03
    0.361467732146885656E+00    0.212685332493203694E+01   -0.563093208252722434E+03
    0.352207297436014088E+00    0.211891909546833324E+01   -0.563048310583905618E+03
    0.353181087544649608E+00    0.212306188289151176E+01   -0.563042237393386358E+03
    0.361243152905393106E+00    0.212709535610930356E+01   -0.563037310466024564E+03
    0.361094395958861614E+00    0.212727002721953662E+01   -0.563034431853947240E+03
    0.359659753065547316E+00    0.211906808039785810E+01   -0.563003209006732277E+03
    0.359843627943288724E+00    0.212794555633541815E+01   -0.562994490370868903E+03
    0.352722294567765382E+00    0.212188345053914063E+01   -0.562992286269238775E+03
    0.352791481081786373E+00    0.212205849586765316E+01   -0.562981190181203260E+03
    0.354241684588624151E+00    0.212474977629929329E+01   -0.562975553380899669E+03
    0.361469920688751056E+00    0.212249824264725362E+01   -0.562970016491191018E+03
    0.352321795974928631E+00    0.212019625174834525E+01   -0.562969089740498362E+03
    0.359811539093451316E+00    0.211931250310227171E+01   -0.562959327308849311E+03
    0.353594458282955215E+00    0.211644137030245671E+01   -0.562899077597781570E+03
    0.352630450702503651E+00    0.212140414663177701E+01   -0.562898272718317799E+03
    0.353515629346742521E+00    0.211650447818475174E+01   -0.562888009892541845E+03
    0.354383144120948623E+00    0.211616944569876964E+01   -0.562885699908840252E+03
    0.354712034203907400E+00    0.211614645118363986E+01   -0.562873319155571039E+03
    0.357134841371515188E+00    0.216536598026614069E+01   -0.562858690879882715E+03
    0.354229347042846143E+00    0.211626151662250761E+01   -0.562827933669405411E+03
    0.361507964213198307E+00    0.212613811465726510E+01   -0.562818073932831339E+03
    0.361703136128711522E+00    0.212520179917696206E+01   -0.562811849190842509E+03
    0.355190829722511037E+00    0.211622744389419815E+01   -0.562803469859263032E+03
    0.357363803878623321E+00    0.216560253360083577E+01   -0.562780377276112290E+03
    0.354137477620710017E+00    0.211635320228067725E+01   -0.562766657671347502E+03
    0.361683266778214163E+00    0.212494785399086750E+01   -0.562765407390244604E+03
    0.352863171452978075E+00    0.211740019539149094E+01   -0.562764625382000872E+03
    0.360402103321822320E+00    0.212745336764425952E+01   -0.562751041044960289E+03
    0.353368265365629153E+00    0.211681244010661684E+01   -0.562741529669905503E+03
    0.353352778902341402E+00    0.212299325923372306E+01   -0.562738275075459569E+03
    0.357119634493058946E+00    0.216547645628155649E+01   -0.562720741046381477E+03
    0.357694798928418156E+00    0.216592058847623026E+01   -0.562720727171433737E+03
    0.356964817892512998E+00    0.216537715569271860E+01   -0.562713338073740942E+03
    0.361585470460659586E+00    0.212536904298490859E+01   -0.562699077212252405E+03
    0.361207753723361669E+00    0.212227923005468577E+01   -0.562698513879419238E+03
    0.353569042388249710E+00    0.211671739880876775E+01   -0.562695091504308721E+03
    0.361112827420985161E+00    0.212210175771248455E+01   -0.562652987159928898E+03
    0.361589253139970923E+00    0.212492719963833432E+01   -0.562650081841892188E+03
    0.359942150840694253E+00    0.211983431902930164E+01   -0.562646353124477969E+03
    0.355200890310261252E+00    0.212558609313708402E+01   -0.562645235423313920E+03
    0.353563703843259858E+00    0.212327786989821243E+01   -0.562642560146596225E+03
    0.353254189719758638E+00    0.211708802904461235E+01   -0.562632559741836531E+03
    0.357230225881773777E+00    0.216563655194052584E+01   -0.562629985457357293E+03
    0.357271559431574404E+00    0.216568430647581645E+01   -0.562611626592016592E+03
    0.355627460426858555E+00    0.216480429329027180E+01   -0.562611281307317086E+03
    0.357164764354630626E+00    0.216560789368135298E+01   -0.562609886642758966E+03
    0.354300906578196573E+00    0.212444264930804705E+01   -0.562607984893634011E+03
    0.361251878679530125E+00    0.212264585323052213E+01   -0.562597655732567432E+03
    0.361227171324765561E+00    0.212626122130757844E+01   -0.562595764213962184E+03
    0.360142264684761959E+00    0.212022573503069500E+01   -0.562576917515839682E+03
    0.359863746752173030E+00    0.211980490233894159E+01   -0.562572056363932461E+03
    0.354073736963591568E+00    0.211660524545204254E+01   -0.562564929363203646E+03
    0.361182179464590081E+00    0.212250329813755956E+01   -0.562560217548252695E+03
    0.360367231233408525E+00    0.212063287238406906E+01   -0.562557638815793553E+03
    0.360197582551806228E+00    0.212731381910368667E+01   -0.562548991070096918E+03
    0.360866982523958102E+00    0.212675329121067191E+01   -0.562548103923119129E+03
    0.353579668588118401E+00    0.212317627080468796E+01   -0.562546234305530788E+03
    0.354799121812810925E+00    0.211646985800429333E+01   -0.562544766408476903E+03
    0.361481431387970620E+00    0.212512060608633391E+01   -0.562543807973017238E+03
    0.353660463150639814E+00    0.211686259611421468E+01   -0.562538768397860849E+03
    0.352934055172969496E+00    0.211775326215134152E+01   -0.562534860967821487E+03
    0.352722532723295679E+00    0.212068686879410429E+01   -0.562515657785188409E+03
    0.354502149694077562E+00    0.211655627966727655E+01   -0.562498327686327684E+03
    0.355280333398955261E+00    0.212550833386085136E+01   -0.562477691385608068E+03
    0.352824074044929881E+00    0.211818565688275839E+01   -0.562475398888342397E+03
    0.352670083375850374E+00    0.212010866082962712E+01   -0.562473037816971214E+03
    0.361195584617557963E+00    0.212277651148178315E+01   -0.562471250142019471E+03
    0.353762333596101319E+00    0.212341354125638659E+01   -0.562469200382338045E+03
    0.352654241248695710E+00    0.211918091708931611E+01   -0.562464531210344376E+03
    0.359876617757891593E+00    0.211996231778907740E+01   -0.562455103417752980E+03
    0.353175627279035509E+00    0.212212264858890443E+01   -0.562454785156345565E+03
    0.353812681397992712E+00    0.212347223290147991E+01   -0.562445715982669071E+03
    0.353952741462122966E+00    0.212371351932763863E+01   -0.562444864612293827E+03
    0.360713858056811443E+00    0.212674587059182763E+01   -0.562437455789274281E+03
    0.360719155295045724E+00    0.212151589239711758E+01   -0.562437262704422437E+03
    0.352710529447106680E+00    0.212015306290573946E+01   -0.562425589983185660E+03
    0.360329632764893160E+00    0.212079617568024981E+01   -0.562390374631768850E+03
    0.357119717179796181E+00    0.216578321220132830E+01   -0.562385488851674950E+03
    0.359320370426735258E+00    0.211928910390345360E+01   -0.562376129121484382E+03
    0.353065510157859141E+00    0.212159209497501822E+01   -0.562354792835143144E+03
    0.353062818392860578E+00    0.211790792563097652E+01   -0.562353933064280227E+03
    0.357940888203863050E+00    0.216648235420492385E+01   -0.562351504448486367E+03
    0.353711474074103638E+00    0.212314522022982377E+01   -0.562345585372706864E+03
    0.353628967716643983E+00    0.212296374391080667E+01   -0.562333561564289766E+03
    0.358654733957203931E+00    0.212733971826450974E+01   -0.562332803432695869E+03
    0.361249204340194474E+00    0.212535115243566075E+01   -0.562331038302218758E+03
    0.355858980993280616E+00    0.216517071431823505E+01   -0.562314989223743851E+03
    0.359532350603780304E+00    0.211963467469299749E+01   -0.562314910315580505E+03
    0.357741833893490235E+00    0.216634036000373786E+01   -0.562314395475487913E+03
    0.360692171558252728E+00    0.212655534699975624E+01   -0.562313544286310389E+03
    0.360757478921206243E+00    0.212645314798000351E+01   -0.562304482495640173E+03
    0.360720576398631976E+00    0.212649750449269881E+01   -0.562302129176113340E+03
    0.355512089690544597E+00    0.212557059210735311E+01   -0.562300618383616438E+03
    0.358972198173439949E+00    0.212732525934157035E+01   -0.562300533214392431E+03
    0.356250655219635060E+00    0.216535729088154705E+01   -0.562292875909059376E+03
    0.357304259786142109E+00    0.216600627904201115E+01   -0.562292327056306362E+03
    0.352952674082804063E+00    0.211846858955638639E+01   -0.562262678965395708E+03
    0.352818051228994345E+00    0.211940282819717440E+01   -0.562257718841395786E+03
    0.361075966815095684E+00    0.212294528079200129E+01   -0.562256676015749008E+03
    0.361205195657659295E+00    0.212519881581898806E+01   -0.562256596832017976E+03
    0.355306789628835995E+00    0.211677451508919701E+01   -0.562255465090664870E+03
    0.360169368275876423E+00    0.212693765927498646E+01   -0.562254768592200890E+03
    0.359756254209197102E+00    0.212003084085047488E+01   -0.562249861230930719E+03
    0.360942901912685521E+00    0.212599910267857473E+01   -0.562241426735209870E+03
    0.359752234359086431E+00    0.212003697625763143E+01   -0.562240535665131915E+03
    0.361204806004927992E+00    0.212509518165871514E+01   -0.562239095256272549E+03
    0.359559787110324103E+00    0.212718199748348491E+01   -0.562236594687879801E+03
    0.354585192026291462E+00    0.211684000182196241E+01   -0.562231986175759516E+03
    0.358980906880293493E+00    0.211904523681125267E+01   -0.562225393676683211E+03
    0.353947218229568983E+00    0.211710803994191732E+01   -0.562222402156385897E+03
    0.353071710018473262E+00    0.211823545642350597E+01   -0.562221747192776775E+03
    0.352921409364411964E+00    0.211879233581185611E+01   -0.562217985371963778E+03
    0.359714696984592130E+00    0.212001844451784605E+01   -0.562211412915837514E+03
    0.360837956624581624E+00    0.212226090750988394E+01   -0.562209991081537623E+03
    0.358930096978434587E+00    0.212721800423128160E+01   -0.562199634907770246E+03
    0.361161857732816394E+00    0.212362571310371795E+01   -0.562199577010769531E+03
    0.352871263956523906E+00    0.211957422445174437E+01   -0.562191396249516629E+03
    0.360561589298136309E+00    0.212646840166187889E+01   -0.562177893698653975E+03
    0.358337973073036942E+00    0.216705197054682985E+01   -0.562172276043806733E+03
    0.361181446849885068E+00    0.212431123648441877E+01   -0.562158453717487077E+03
    0.354503313053068481E+00    0.211695557791914579E+01   -0.562151767035791750E+03
    0.360964426808466743E+00    0.212285658170992297E+01   -0.562144381028949738E+03
    0.359384329744540043E+00    0.211964215565249914E+01   -0.562138035837945154E+03
    0.352963815501877165E+00    0.211906911054260849E+01   -0.562126436484992837E+03
    0.352948236642377178E+00    0.212014288256771666E+01   -0.562125990534609628E+03
    0.355096266026434959E+00    0.212493222727840880E+01   -0.562117629523753862E+03
    0.354104386897747037E+00    0.211716292260439243E+01   -0.562116270329259805E+03
    0.357641817459707467E+00    0.216645132290187759E+01   -0.562114805699965018E+03
    0.361098020987292934E+00    0.212369245364408110E+01   -0.562111881506223995E+03
    0.353450907130781533E+00    0.212217263751736906E+01   -0.562109255472018617E+03
    0.360822260612637558E+00    0.212590312757539390E+01   -0.562103102765508538E+03
    0.354539391010109783E+00    0.211700588562463476E+01   -0.562102268099536218E+03
    0.359272373469071593E+00    0.212708173749086482E+01   -0.562100440575035464E+03
    0.357675893469829531E+00    0.216650478239830990E+01   -0.562090877205761331E+03
    0.357518365274114180E+00    0.216637877660936029E+01   -0.562085133300239590E+03
    0.359054766463205777E+00    0.212707045471569112E+01   -0.562069461760686295E+03
    0.360019225175243096E+00    0.212676854017470296E+01   -0.562069374580975705E+03
    0.360124784862210889E+00    0.212088904858390537E+01   -0.562069241432359149E+03
    0.354286495119224387E+00    0.211714249415049593E+01   -0.562064972086532066E+03
    0.354190656901941070E+00    0.212360414544918763E+01   -0.562059902800707505E+03
    0.354718129550110728E+00    0.211701927240083920E+01   -0.562057210904448198E+03
    0.353903913952937188E+00    0.212307697414435959E+01   -0.562051152846984223E+03
    0.353526290741274729E+00    0.212224372452301191E+01   -0.562048509259032926E+03
    0.353054612083342767E+00    0.212049549882681587E+01   -0.562044053157422923E+03
    0.353594434630181809E+00    0.211770711553180258E+01   -0.562042922066317146E+03
    0.353474066517658336E+00    0.212209285356862809E+01   -0.562040744525696596E+03
    0.360139682695023722E+00    0.212096224144911494E+01   -0.562039834000793917E+03
    0.358284354722906317E+00    0.216713963911094742E+01   -0.562036253537908351E+03
    0.361067390213994366E+00    0.212440477666570882E+01   -0.562031536916025516E+03
    0.354566370797334218E+00    0.211709070832666058E+01   -0.562027745030189180E+03
    0.360563234697809931E+00    0.212617475241513931E+01   -0.562026951965577950E+03
    0.360672503657290311E+00    0.212221233276817989E+01   -0.562022957085517078E+03
    0.355339886121700421E+00    0.211702723378745317E+01   -0.562019870591522931E+03
    0.361055556340194705E+00    0.212431619725450949E+01   -0.562018581096622484E+03
    0.353819544420533760E+00    0.212284218292596760E+01   -0.562009816829166084E+03
    0.355702199031357025E+00    0.216543758789424468E+01   -0.562006747587570544E+03
    0.360939402776898177E+00    0.212324999218156574E+01   -0.562006476700887447E+03
    0.361043151239536453E+00    0.212438644094819162E+01   -0.562005041782709213E+03
    0.359456750106323497E+00    0.211990904324279539E+01   -0.562000723358118421E+03
    0.360933264333289650E+00    0.212523843765481768E+01   -0.561996685104993844E+03
    0.354114254257940408E+00    0.211733015862356355E+01   -0.561994588613502515E+03
    0.355040459959001908E+00    0.212471599591993154E+01   -0.561983877616077734E+03
    0.355842599230338341E+00    0.216551703034759013E+01   -0.561973867958888945E+03
    0.354531379527202928E+00    0.211717762148388600E+01   -0.561967462473163891E+03
    0.359409726470219515E+00    0.212689035860088360E+01   -0.561965774996776531E+03
    0.360122197955721646E+00    0.212653609156793966E+01   -0.561965036602318378E+03
    0.353135178061923627E+00    0.212057739508385001E+01   -0.561962103890654134E+03
    0.353479737133931327E+00    0.212193403058065311E+01   -0.561959895509533339E+03
    0.358865246015708794E+00    0.212694902575117339E+01   -0.561955820843541460E+03
    0.359181030030948922E+00    0.211959476547621106E+01   -0.561954960721073007E+03
    0.360995063334066835E+00    0.212437021445185525E+01   -0.561953210254645455E+03
    0.353972658559243536E+00    0.211749868173922406E+01   -0.561947466529489816E+03
    0.360953863691421684E+00    0.212369563384898719E+01   -0.561943894987464887E+03
    0.358965242734318180E+00    0.211934639583671736E+01   -0.561939048513239300E+03
    0.354457365616373421E+00    0.212385982651824845E+01   -0.561932985013182588E+03
    0.359207965935282147E+00    0.212688495770048203E+01   -0.561926754345676272E+03
    0.354204191288757908E+00    0.211737754272349310E+01   -0.561925686201846474E+03
    0.353325636844332269E+00    0.212134638674909004E+01   -0.561924453600967581E+03
    0.360011450303010183E+00    0.212090443797285255E+01   -0.561923617309792689E+03
    0.353268026092489640E+00    0.212108327358984283E+01   -0.561916245543833384E+03
    0.360897450552008947E+00    0.212497123242423047E+01   -0.561910564277150797E+03
    0.358927886985410449E+00    0.211933781611794902E+01   -0.561909333287111849E+03
    0.360833810510278963E+00    0.212525227170982145E+01   -0.561908449524112257E+03
    0.359718118519341767E+00    0.212669823443638650E+01   -0.561904790448896279E+03
    0.353906675747049704E+00    0.211762439513073675E+01   -0.561904088889130890E+03
    0.357588979389225847E+00    0.216662563044322765E+01   -0.561902661785663440E+03
    0.360927024888828663E+00    0.212381235157661274E+01   -0.561900269267107547E+03
    0.359841255423462680E+00    0.212662521458039855E+01   -0.561898472246292613E+03
    0.353649351116779864E+00    0.211794051627283730E+01   -0.561887423051290739E+03
    0.360804887703868538E+00    0.212525768718004082E+01   -0.561884068449916185E+03
    0.358123219341495047E+00    0.216714417620724076E+01   -0.561878789207886371E+03
    0.353153197048928447E+00    0.211967710487707084E+01   -0.561872841473594804E+03
    0.359514295073439349E+00    0.212016233939994292E+01   -0.561869161742564415E+03
    0.358740652829716899E+00    0.211917606049970475E+01   -0.561863883112396593E+03
    0.360498751445390453E+00    0.212211273810919421E+01   -0.561854724907997252E+03
    0.360408876043357362E+00    0.212190683564255123E+01   -0.561840141170219567E+03
    0.360603019145859127E+00    0.212565190068041199E+01   -0.561835261724844713E+03
    0.353601147093133061E+00    0.212198760130516684E+01   -0.561833620644381767E+03
    0.360730138857921379E+00    0.212295581456996985E+01   -0.561833328037737147E+03
    0.360468385281638715E+00    0.212208485288436011E+01   -0.561830998475536944E+03
    0.360468385281638715E+00    0.212208485288436011E+01   -0.561830998475536944E+03
    0.360061481242880288E+00    0.212635281633917073E+01   -0.561823696716307268E+03
    0.353523795140080033E+00    0.211830402089807857E+01   -0.561817801907379476E+03
    0.353794486827391563E+00    0.211789618362268950E+01   -0.561817487315070139E+03
    0.353794486827391563E+00    0.211789618362268950E+01   -0.561817487315070139E+03
    0.353549941391860911E+00    0.212180023308765486E+01   -0.561816913389810679E+03
    0.354785708110182174E+00    0.211731362161804437E+01   -0.561808286927891004E+03
    0.360596645544626559E+00    0.212554064204672999E+01   -0.561791910474362680E+03
    0.359612398898283558E+00    0.212042231896433853E+01   -0.561790757466204695E+03
    0.360674304527418110E+00    0.212530594458453992E+01   -0.561783559436866085E+03
    0.356701823966588782E+00    0.216611763193500506E+01   -0.561783346943998595E+03
    0.353579366635201509E+00    0.211829214546376798E+01   -0.561780849252122948E+03
    0.353579366635201509E+00    0.211829214546376798E+01   -0.561780849252122948E+03
    0.353590074613167382E+00    0.212182989386422705E+01   -0.561780485899490259E+03
    0.360822660866845446E+00    0.212392845481880199E+01   -0.561778411527742378E+03
    0.360597504102092237E+00    0.212548761575260903E+01   -0.561775292561663264E+03
    0.356803538937249587E+00    0.216619078235452145E+01   -0.561772418878582357E+03
    0.360470440478184773E+00    0.212223228835920441E+01   -0.561772289496017493E+03
    0.353460952537701600E+00    0.211857915769503702E+01   -0.561770015425013639E+03
    0.360820107446663929E+00    0.212424882079088029E+01   -0.561767737930816565E+03
    0.353585727127019411E+00    0.212178299260967496E+01   -0.561766493576923153E+03
    0.353585727127019411E+00    0.212178299260967496E+01   -0.561766493576923153E+03
    0.360667872242321108E+00    0.212525894725167896E+01   -0.561765873292024253E+03
    0.359383287614485680E+00    0.212661160902742274E+01   -0.561746578636908225E+03
    0.360792335432115641E+00    0.212395474973222953E+01   -0.561744332560358544E+03
    0.354085971323970128E+00    0.211774442563375986E+01   -0.561742850715535951E+03
    0.353427799964489142E+00    0.211881193328151740E+01   -0.561730613970627587E+03
    0.360541258572819046E+00    0.212548177023223062E+01   -0.561728963117410672E+03
    0.353349796977320607E+00    0.212065595906941962E+01   -0.561724211259229719E+03
    0.353354262601812907E+00    0.211916449801873430E+01   -0.561721558233124028E+03
    0.355514578077121390E+00    0.212495253958819452E+01   -0.561721546645123794E+03
    0.355458543361884760E+00    0.211737305391493802E+01   -0.561721330187061881E+03
    0.353318450430837427E+00    0.211945210612795742E+01   -0.561716349833291815E+03
    0.353329662201496753E+00    0.211935980896267662E+01   -0.561715047973921173E+03
    0.360038440505461521E+00    0.212131383953098895E+01   -0.561711428280005293E+03
    0.359754677839140058E+00    0.212638954609226882E+01   -0.561710145733977242E+03
    0.354315574606092532E+00    0.211763609293314436E+01   -0.561710048592899852E+03
    0.358727279944094590E+00    0.212665406790071509E+01   -0.561703076749509250E+03
    0.358727279944094590E+00    0.212665406790071509E+01   -0.561703076749509250E+03
    0.354940554162557875E+00    0.211742388945588011E+01   -0.561699065372807013E+03
    0.359937125871220842E+00    0.212114949305182376E+01   -0.561689160625848217E+03
    0.360738904606590860E+00    0.212406489153004374E+01   -0.561685068552482107E+03
    0.358701635257437812E+00    0.212662461346659715E+01   -0.561678735926880222E+03
    0.358701635257437812E+00    0.212662461346659715E+01   -0.561678735926880222E+03
    0.359991055684565797E+00    0.212615987769754966E+01   -0.561678167124294191E+03
    0.359991055684565797E+00    0.212615987769754966E+01   -0.561678167124294191E+03
    0.360101464925580594E+00    0.212151265883540274E+01   -0.561677023995508193E+03
    0.360101464925580594E+00    0.212151265883540274E+01   -0.561677023995508193E+03
    0.353703043686011909E+00    0.211833337308853231E+01   -0.561675904554534327E+03
    0.353361685289799610E+00    0.212038413547638838E+01   -0.561673919818922741E+03
    0.360247964907845941E+00    0.212586136273270077E+01   -0.561672639117657127E+03
    0.354546979575278254E+00    0.212362616278773952E+01   -0.561664376647215136E+03
    0.354343782585510914E+00    0.211769603443009080E+01   -0.561660846361007884E+03
    0.353401122548794522E+00    0.212059210724297476E+01   -0.561657295322865593E+03
    0.354064545460914148E+00    0.211791430389798485E+01   -0.561656469589571429E+03
    0.353688658787009502E+00    0.211840986785699847E+01   -0.561655272347300411E+03
    0.359106042758679744E+00    0.211987606083407032E+01   -0.561654473942346385E+03
    0.360075310014952299E+00    0.212603155996309656E+01   -0.561653606802017521E+03
    0.357359847133165154E+00    0.216671167853383873E+01   -0.561651911036043316E+03
    0.360339405972353477E+00    0.212567130824578898E+01   -0.561651316245847056E+03
    0.360282716965596994E+00    0.212575788354956652E+01   -0.561649563358131559E+03
    0.360587168589661666E+00    0.212304537218107958E+01   -0.561649532417196042E+03
    0.353709866064853995E+00    0.211839188843247506E+01   -0.561647439324783591E+03
    0.353605281241121228E+00    0.211860702178729543E+01   -0.561646935072966926E+03
    0.360463415704660894E+00    0.212539895775512955E+01   -0.561642703749579027E+03
    0.360492694409304870E+00    0.212531190454032215E+01   -0.561638639654770486E+03
    0.360492694409304870E+00    0.212531190454032215E+01   -0.561638639654770486E+03
    0.354072171052523310E+00    0.212271255458373220E+01   -0.561633525458535360E+03
    0.358956321930994804E+00    0.212655406753181975E+01   -0.561633494167918116E+03
    0.359991529388717924E+00    0.212136192634642207E+01   -0.561633259075038268E+03
    0.360669618747360810E+00    0.212371691360299808E+01   -0.561632308548853075E+03
    0.355282023716604112E+00    0.212456617245663670E+01   -0.561616555749212580E+03
    0.360580727595872230E+00    0.212492191271716635E+01   -0.561613724412330384E+03
    0.360608567045426542E+00    0.212477887334389814E+01   -0.561612613118045374E+03
    0.360204885492694027E+00    0.212189986490345994E+01   -0.561608948353491996E+03
    0.353604686482169028E+00    0.212138303440150366E+01   -0.561605464482094362E+03
    0.358112554227722590E+00    0.216744662141689970E+01   -0.561604483133428289E+03
    0.355522208682516716E+00    0.211751737991597722E+01   -0.561603852425974196E+03
    0.353865114597598729E+00    0.212217181799646992E+01   -0.561603477775767033E+03
    0.353865114597598729E+00    0.212217181799646992E+01   -0.561603477775767033E+03
    0.354051315388202448E+00    0.211803007206316307E+01   -0.561601893405511419E+03
    0.360110094525248559E+00    0.212168694777899614E+01   -0.561600146076852525E+03
    0.359911085708298661E+00    0.212608817724470311E+01   -0.561599461342860081E+03
    0.353734428698909364E+00    0.212179022257689276E+01   -0.561595520597223981E+03
    0.354208585878023063E+00    0.212290452214923997E+01   -0.561585178837564854E+03
    0.353628838101388787E+00    0.211875221189218710E+01   -0.561582473379741941E+03
