    0.157964229583740234E-01    0.302867889404296875E+00   -0.232842169249070821E+04   -0.599146350544150419E+01    1
    0.131100416183471680E-01    0.695635974407196045E+00   -0.197206592334254970E+04   -0.599396350544151169E+01    1
    0.196310877799987793E-01    0.767712593078613281E+00   -0.186198439632315467E+04   -0.599646350544151474E+01    1
    0.300395488739013672E-01    0.209077149629592896E+01   -0.129038125342797593E+04   -0.599896350544151957E+01    1
    0.184960961341857910E+00    0.540895760059356689E+00   -0.119998820144310753E+04   -0.600146350544151552E+01    1
    0.458365678787231445E-01    0.246159076690673828E+01   -0.115955018560122153E+04   -0.600396350544151858E+01    1
    0.173323452472686768E+00    0.165682941675186157E+01   -0.101060598153155934E+04   -0.600646350544151630E+01    1
    0.270356833934783936E+00    0.604901015758514404E+00   -0.995724856529936801E+03   -0.600896350544152469E+01    1
    0.305678248405456543E+00    0.410117208957672119E+00   -0.964167978393626527E+03   -0.601146350544151886E+01    1
    0.248324871063232422E+00    0.129535347223281860E+01   -0.928367194599583286E+03   -0.601396350544150859E+01    1
    0.309661924839019775E+00    0.812714695930480957E+00   -0.896624515202972930E+03   -0.601646350544151520E+01    1
    0.138557553291320801E+00    0.292313307523727417E+01   -0.894857087758017883E+03   -0.601896350544151559E+01    1
    0.184963643550872803E+00    0.242169231176376343E+01   -0.882854633930215073E+03   -0.602146350544152753E+01    1
    0.230917036533355713E+00    0.239860057830810547E+01   -0.818031203002055804E+03   -0.602396350544153325E+01    1
    0.620663166046142578E-01    0.468897968530654907E+01   -0.811788996722423576E+03   -0.602646350544152298E+01    1
    0.437462925910949707E+00    0.293558835983276367E+00   -0.786278616756531846E+03   -0.602896350544150561E+01    1
    0.483091771602630615E+00    0.456680357456207275E+00   -0.714920678038164397E+03   -0.603146350544150955E+01    1
    0.465272665023803711E+00    0.108504951000213623E+01   -0.673273512005426142E+03   -0.603396350544152682E+01    1
    0.331606864929199219E+00    0.275757044553756714E+01   -0.666676095107757646E+03   -0.603646350544153165E+01    1
    0.298835933208465576E+00    0.319059520959854126E+01   -0.665197575679592774E+03   -0.603896350544152227E+01    1
    0.352505445480346680E+00    0.258905470371246338E+01   -0.659372969392059758E+03   -0.604146350544151556E+01    1
    0.254949033260345459E+00    0.411287963390350342E+01   -0.638671236117453645E+03   -0.604396350544152039E+01    1
    0.227886736392974854E+00    0.461284130811691284E+01   -0.628701682671953449E+03   -0.604646350544152966E+01    1
    0.353002846240997314E+00    0.345305502414703369E+01   -0.596129862460220920E+03   -0.604896350544152206E+01    1
    0.528705716133117676E+00    0.133336991071701050E+01   -0.595434394264119419E+03   -0.605146350544152156E+01    1
    0.400799810886383057E+00    0.303475111722946167E+01   -0.583735380095560458E+03   -0.605396350544152995E+01    1
    0.519313812255859375E+00    0.195824742317199707E+01   -0.559654837321651144E+03   -0.605646350544151790E+01    1
    0.402913093566894531E+00    0.342673927545547485E+01   -0.557162797836723712E+03   -0.605896350544151829E+01    1
    0.300780534744262695E+00    0.478480875492095947E+01   -0.555501694626396443E+03   -0.606146350544153112E+01    1
    0.332277715206146240E+00    0.438241213560104370E+01   -0.554634483296782037E+03   -0.606396350544153950E+01    1
    0.359073281288146973E+00    0.413302928209304810E+01   -0.548660242772737661E+03   -0.606646350544153368E+01    1
    0.497965514659881592E+00    0.238750070333480835E+01   -0.548538665386524485E+03   -0.606896350544153407E+01    1
    0.453292131423950195E+00    0.315161228179931641E+01   -0.535592927302094267E+03   -0.607146350544153712E+01    1
    0.467020869255065918E+00    0.324338585138320923E+01   -0.520428181629419441E+03   -0.607396350544151886E+01    1
    0.565572082996368408E+00    0.204444915056228638E+01   -0.520281957072013711E+03   -0.607646350544150149E+01    1
    0.546721816062927246E+00    0.252373278141021729E+01   -0.505666789582910837E+03   -0.607896350544150277E+01    1
    0.473235249519348145E+00    0.358408540487289429E+01   -0.497616018251677474E+03   -0.608146350544151737E+01    1
    0.705251693725585938E+00    0.859654545783996582E+00   -0.496927287508949576E+03   -0.608396350544153197E+01    1
    0.647038221359252930E+00    0.152701854705810547E+01   -0.495380849454835243E+03   -0.608646350544153236E+01    1
    0.696429908275604248E+00    0.108062446117401123E+01   -0.489363246408894611E+03   -0.608896350544152032E+01    1
    0.755599141120910645E+00    0.721741318702697754E+00   -0.473397586026948829E+03   -0.609146350544151804E+01    1
    0.525002181529998779E+00    0.346026778221130371E+01   -0.470613060664320528E+03   -0.609396350544151844E+01    1
    0.685442984104156494E+00    0.156951516866683960E+01   -0.468771540472866263E+03   -0.609646350544151083E+01    1
    0.604586601257324219E+00    0.265394210815429688E+01   -0.461843500860211122E+03   -0.609896350544150234E+01    1
    0.649332702159881592E+00    0.222045570611953735E+01   -0.456732938938334996E+03   -0.610146350544149918E+01    1
    0.841339826583862305E+00    0.170559287071228027E+00   -0.456265743909029652E+03   -0.610396350544150579E+01    1
    0.475060045719146729E+00    0.462410151958465576E+01   -0.446211697531834545E+03   -0.610646350544152394E+01    1
    0.645540356636047363E+00    0.253049284219741821E+01   -0.443794205404427657E+03   -0.610896350544153233E+01    1
    0.820639431476593018E+00    0.601272881031036377E+00   -0.442158656325250035E+03   -0.611146350544151318E+01    1
    0.795130133628845215E+00    0.928090810775756836E+00   -0.438806233244634484E+03   -0.611396350544150202E+01    1
    0.521537959575653076E+00    0.436930149793624878E+01   -0.430867731349145231E+03   -0.611646350544151840E+01    1
    0.827904343605041504E+00    0.826476216316223145E+00   -0.426135833869513249E+03   -0.611896350544151613E+01    1
    0.522921979427337646E+00    0.451588511466979980E+01   -0.423894611839374761E+03   -0.612146350544151030E+01    1
    0.916342437267303467E+00    0.112420320510864258E+00   -0.419082507668170024E+03   -0.612396350544150803E+01    1
    0.884518623352050781E+00    0.474351346492767334E+00   -0.414603615144048263E+03   -0.612646350544151108E+01    1
    0.679280161857604980E+00    0.280078589916229248E+01   -0.413027617126530572E+03   -0.612896350544151858E+01    1
    0.764742493629455566E+00    0.201924413442611694E+01   -0.402885684096272087E+03   -0.613146350544150476E+01    1
    0.836919248104095459E+00    0.129186391830444336E+01   -0.398977515727003720E+03   -0.613396350544150160E+01    1
    0.745310783386230469E+00    0.242460936307907104E+01   -0.395309459038839350E+03   -0.613646350544149932E+01    1
    0.821137428283691406E+00    0.183430016040802002E+01   -0.383056184557841846E+03   -0.613896350544150327E+01    1
    0.721541941165924072E+00    0.305328458547592163E+01   -0.381511085380577811E+03   -0.614146350544151343E+01    1
    0.718690454959869385E+00    0.313923716545104980E+01   -0.379534961447346973E+03   -0.614396350544152714E+01    1
    0.767607092857360840E+00    0.262568712234497070E+01   -0.376414510119640738E+03   -0.614646350544152309E+01    1
    0.685016512870788574E+00    0.365470588207244873E+01   -0.375863258125269795E+03   -0.614896350544151282E+01    1
    0.807378888130187988E+00    0.223250478506088257E+01   -0.373344571359616850E+03   -0.615146350544152742E+01    1
    0.905292332172393799E+00    0.124390035867691040E+01   -0.368544636425157591E+03   -0.615396350544151360E+01    1
    0.918593108654022217E+00    0.110984474420547485E+01   -0.368154783261422494E+03   -0.615646350544150067E+01    1
    0.743539631366729736E+00    0.342349529266357422E+01   -0.357609598746068059E+03   -0.615896350544150195E+01    1
    0.100626200437545776E+01    0.500693917274475098E+00   -0.355712802292692004E+03   -0.616146350544151922E+01    1
    0.816751420497894287E+00    0.275046050548553467E+01   -0.349672876373760005E+03   -0.616396350544152849E+01    1
    0.671626031398773193E+00    0.483620375394821167E+01   -0.340972205358110671E+03   -0.616646350544150668E+01    1
    0.737449824810028076E+00    0.405630737543106079E+01   -0.338657989613968596E+03   -0.616896350544149996E+01    1
    0.871059596538543701E+00    0.265532791614532471E+01   -0.330372829643769649E+03   -0.617146350544152167E+01    1
    0.944204032421112061E+00    0.184185564517974854E+01   -0.329040319979764718E+03   -0.617396350544153449E+01    1
    0.903102159500122070E+00    0.235065817832946777E+01   -0.327847220178982070E+03   -0.617646350544151179E+01    1
    0.113876670598983765E+01    0.881904363632202148E-01   -0.321660114583934046E+03   -0.617896350544150152E+01    1
    0.101102381944656372E+01    0.139869630336761475E+01   -0.318461046871768815E+03   -0.618146350544150103E+01    1
    0.846753120422363281E+00    0.358576297760009766E+01   -0.310200250221000488E+03   -0.618396350544151829E+01    1
    0.999541282653808594E+00    0.187709510326385498E+01   -0.306606197680473088E+03   -0.618646350544152934E+01    1
    0.998795628547668457E+00    0.199991762638092041E+01   -0.302925530841933323E+03   -0.618896350544151730E+01    1
    0.102958172559738159E+01    0.181611090898513794E+01   -0.297669271931463868E+03   -0.619146350544153012E+01    1
    0.101178288459777832E+01    0.206811636686325073E+01   -0.296116583114770265E+03   -0.619396350544153673E+01    1
    0.893892645835876465E+00    0.364036828279495239E+01   -0.291521986911269664E+03   -0.619646350544151137E+01    1
    0.107498914003372192E+01    0.153481811285018921E+01   -0.290588473566969242E+03   -0.619896350544150465E+01    1
    0.946679711341857910E+00    0.347033947706222534E+01   -0.278179439048247445E+03   -0.620146350544151748E+01    1
    0.953667163848876953E+00    0.366645157337188721E+01   -0.270742878842845926E+03   -0.620396350544150987E+01    1
    0.125945627689361572E+01    0.551684200763702393E+00   -0.261536524768205652E+03   -0.620646350544149783E+01    1
    0.128785699605941772E+01    0.460213720798492432E+00   -0.255943277987302992E+03   -0.620896350544150710E+01    1
    0.109422504901885986E+01    0.288830429315567017E+01   -0.247108349732140056E+03   -0.621146350544150838E+01    1
    0.121639937162399292E+01    0.149927854537963867E+01   -0.246790166555604969E+03   -0.621396350544150700E+01    1
    0.131194531917572021E+01    0.594404935836791992E+00   -0.244721824639480957E+03   -0.621646350544150472E+01    1
    0.140165120363235474E+01    0.562387704849243164E-01   -0.238982600272767030E+03   -0.621896350544153709E+01    1
    0.100278168916702271E+01    0.447364777326583862E+01   -0.237060806772668911E+03   -0.622146350544152416E+01    1
    0.101137816905975342E+01    0.437511146068572998E+01   -0.236786319627094855E+03   -0.622396350544153076E+01    1
    0.125794023275375366E+01    0.148435831069946289E+01   -0.235457134371875526E+03   -0.622646350544153204E+01    1
    0.126785635948181152E+01    0.138068050146102905E+01   -0.235379688386159671E+03   -0.622896350544151112E+01    1
    0.136646509170532227E+01    0.777062475681304932E+00   -0.224731212428700616E+03   -0.623146350544149907E+01    1
    0.105256766080856323E+01    0.443462580442428589E+01   -0.224445378069426596E+03   -0.623396350544151101E+01    1
    0.139491230249404907E+01    0.666922628879547119E+00   -0.220358541745078270E+03   -0.623646350544152739E+01    1
    0.122265487909317017E+01    0.267680853605270386E+01   -0.217062983364920257E+03   -0.623896350544154199E+01    1
    0.110035091638565063E+01    0.465080946683883667E+01   -0.208289365104017833E+03   -0.624146350544154416E+01    1
    0.112360715866088867E+01    0.452177584171295166E+01   -0.205087848338364807E+03   -0.624396350544154188E+01    1
    0.140293955802917480E+01    0.144968509674072266E+01   -0.199760590230213211E+03   -0.624646350544154139E+01    1
    0.145435720682144165E+01    0.115146338939666748E+01   -0.194557129839971196E+03   -0.624896350544154089E+01    1
    0.145074486732482910E+01    0.135170817375183105E+01   -0.191100978752463391E+03   -0.625146350544151908E+01    1
    0.119266122579574585E+01    0.443411231040954590E+01   -0.190889730185987361E+03   -0.625396350544150437E+01    1
    0.149100899696350098E+01    0.108272075653076172E+01   -0.188009059052842105E+03   -0.625646350544151275E+01    1
    0.120019435882568359E+01    0.466125845909118652E+01   -0.185542212144552224E+03   -0.625896350544152913E+01    1
    0.124018996953964233E+01    0.415472835302352905E+01   -0.185287874421150519E+03   -0.626146350544153396E+01    1
    0.138073116540908813E+01    0.245108902454376221E+01   -0.184874362840662315E+03   -0.626396350544151304E+01    1
    0.137536764144897461E+01    0.256289720535278320E+01   -0.183986594416593817E+03   -0.626646350544151076E+01    1
    0.146216034889221191E+01    0.158630043268203735E+01   -0.183926515857669358E+03   -0.626896350544153069E+01    1
    0.153933882713317871E+01    0.887576937675476074E+00   -0.181953760601153505E+03   -0.627146350544152575E+01    1
    0.129284501075744629E+01    0.396385639905929565E+01   -0.177457871868226306E+03   -0.627396350544150305E+01    1
    0.165624856948852539E+01    0.144828855991363525E+00   -0.176250186112779630E+03   -0.627646350544151854E+01    1
    0.123621165752410889E+01    0.483199656009674072E+01   -0.175506225107830090E+03   -0.627896350544151893E+01    1
    0.131124347448348999E+01    0.386299967765808105E+01   -0.175347577677882185E+03   -0.628146350544150600E+01    1
    0.128357976675033569E+01    0.429647564888000488E+01   -0.174157447902810304E+03   -0.628396350544150373E+01    1
    0.165500611066818237E+01    0.312026143074035645E+00   -0.171792208155710966E+03   -0.628646350544151566E+01    1
    0.151793330907821655E+01    0.168950617313385010E+01   -0.170726070422556944E+03   -0.628896350544151872E+01    1
